filename,BRCA2,RAF1,HRAS,PIK3CA,CHEK2,MYC,BRCA1,PTEN,STK11,PALB2,TP53,CDH1,ERBB2,case_id,uuid
79bc5610-8e95-4d2d-a3e1-8cdb75398752.FPKM.txt.gz,0.251264646,12.32451701,17.15978289,2.969120355,1.637927619,57.02504445,0.953727555,9.044940853,12.24171932,3.471885988,23.9091493,28.94450214,35.63521827,048549cf-d0a5-4743-a0a1-2004f7cc2b08,TCGA-AC-A3BB
71de586e-9fef-4c8e-9c89-1936e9415ab3.FPKM.txt.gz,0.678360341,16.00984892,26.80336222,1.915896766,2.83283984,18.74374563,1.493473337,3.303706793,10.80185118,3.63761067,19.9894728,4.272054247,86.28094952,fac173a8-1613-4bd4-87ba-83a2cfe8a37d,TCGA-AC-A3EH
3067f41a-e3f1-47f5-9545-56d54fa75b98.FPKM.txt.gz,0.957803153,14.80338647,17.17598735,4.18046416,1.419014739,18.59535422,2.02517551,9.975078798,8.664436269,4.156108998,20.13807152,8.295117256,49.41603874,e37ae674-a107-4eb3-94d8-b86b0035a9f7,TCGA-AC-A3HN
0000772b-773d-4cf8-8baf-0e1e6dbf55e8.FPKM.txt.gz,2.160026179,10.35783307,2.789054394,9.905640483,3.024312871,29.41338379,3.847511743,11.40969081,1.761940253,8.438239023,9.25173703,11.30705152,19.84275196,f2622cdb-ac92-42b3-a1ca-67e133c3dd4a,TCGA-AC-A3OD
46ee3218-2a1f-4d44-8706-d44d7e4b980d.FPKM.txt.gz,0.222563647,10.51299221,30.24462889,2.091975933,2.260446577,69.09539666,1.034432948,6.956019413,10.39036157,4.827746276,21.8103231,4.344214571,46.40816623,6f4c8d30-47fb-47df-9eb7-4e5881e3711e,TCGA-AC-A3QP
eeff4d01-f161-423f-9d6d-d2d31cc69047.FPKM.txt.gz,2.000526852,9.737772507,0.834202824,5.238365596,1.481920935,15.13886322,6.001643641,9.822153478,2.187483019,8.399745425,13.32312356,26.03194431,199.2456184,95cef916-5545-455b-920c-773a54fc7676,TCGA-AC-A3QQ
205e7e19-1169-41a2-ac34-f8e1088e1015.FPKM.txt.gz,0.570179482,8.753870507,60.79057179,1.13711514,3.571902142,36.31544478,1.563475959,8.225232801,16.44645674,2.18864764,34.68142291,7.589363428,44.59236169,67c73260-a242-4bba-87c5-d2302556dff7,TCGA-AC-A3TM
e4698729-7951-474d-b2d2-d0fbf6d5793f.FPKM.txt.gz,0.287997246,11.58176027,29.81528712,1.364915316,4.037819001,11.743569,1.134181103,7.194229289,16.65114019,2.350012956,12.26558169,2.847133151,69.04278905,81b70c58-4a12-448c-a594-2ade44f6a0ae,TCGA-AC-A3TN
e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz,0.525186282,12.81492002,18.44233705,2.270990322,2.694181373,6.80639165,1.385467191,8.134365549,9.782051318,2.775837487,8.265139523,39.38941773,858.0963753,4c313e5b-4dc3-408e-8e92-22427f74743e,TCGA-AC-A3W5
86d12b04-9652-4ddf-8e7f-056501d112d5.FPKM.txt.gz,0.34030788,13.12813383,23.46529699,2.415796344,2.285904576,16.97791513,0.951158356,8.020009496,12.38397728,2.181683728,20.14222028,2.753565261,19.23738711,1b4cfad1-e353-4411-97b6-2b7b9309e95e,TCGA-AC-A3W6
54f95193-f419-44ce-b397-a67ef67786a4.FPKM.txt.gz,0.530127322,15.86443636,21.2043344,2.648361428,1.287426086,16.00671152,0.864296033,7.466442889,17.23131393,3.061725716,18.95624803,15.3796313,44.0318115,2481a671-760b-428c-968d-42e25fd42ac5,TCGA-AC-A3W7
93904035-e387-47e3-90f0-ea0d5f726dac.FPKM.txt.gz,0.360282741,13.94297688,25.04826631,2.646738013,2.837832076,84.47393019,0.714407799,7.106846094,5.807665294,3.337424224,22.78437834,26.4537436,60.86615531,a45d296e-efc0-479e-b2f6-bad834668cdf,TCGA-AC-A3YI
406342c7-8231-4efb-a8dd-b65238aacd9b.FPKM.txt.gz,0.266608147,10.52668587,33.70544646,1.726277814,2.425171967,36.99498968,0.727888371,6.674971043,9.476871153,1.716006308,22.65496679,68.90808052,36.30786272,86cf879e-3b40-44dd-aaa7-6f49f54a15d9,TCGA-AC-A3YJ
4533324a-901d-4c51-b653-706e25e59019.FPKM.txt.gz,0.63725154,14.28582007,21.50849448,4.375756753,4.811636587,70.0110963,2.780605605,11.10230549,12.17207521,4.913788524,7.582125062,36.23789592,53.17049397,0cf0d67c-2f7f-42a6-94f3-407d0ec46c88,TCGA-AC-A4ZE
a18f26c8-9497-4824-a5ba-7b192f4ca987.FPKM.txt.gz,0.802472402,13.25469172,18.68979446,2.897573603,3.188692401,17.06040873,1.093050122,8.640422234,9.39264059,3.273996055,23.33478231,97.00782056,32.72925381,d13fb44b-291b-4ea4-920c-142daa8d1989,TCGA-AC-A5EH
762e3c02-fbce-4778-8d79-8fa732fd399e.FPKM.txt.gz,0.804023785,10.49858751,22.99875412,2.186055841,4.15275815,34.80477668,1.537633957,9.086392939,9.295083141,5.196852705,33.4945372,7.866609362,31.98728254,d9627184-b972-4e00-8c11-b0b946ac357a,TCGA-AC-A5XS
f597456d-8d98-457a-99d7-598d321fbdc9.FPKM.txt.gz,0.709377913,14.66696223,19.50203367,2.428665946,2.847626134,86.87212549,2.142718177,5.715778568,8.252160915,3.359020621,54.29797277,122.3005735,27.09433881,97677fd7-8523-48c5-a8ce-614fd4010551,TCGA-AC-A5XU
6cb1791d-bda0-44de-ac3f-5405ba1ac5ec.FPKM.txt.gz,0.724812111,14.37675503,23.55893733,4.386228203,7.785277407,46.81644739,2.360367231,9.762332136,8.463450165,4.75883515,34.44122223,39.68540229,28.53137306,5b2a4f11-ca46-4974-9420-59b4820920bf,TCGA-AC-A62X
ca223822-8759-42a7-8058-ccd90a02320f.FPKM.txt.gz,0.374522842,9.49390384,18.96201641,2.539369103,2.36523846,41.01090959,1.035574936,4.606152013,9.078941074,3.368534248,11.96020442,196.6470025,22.61125037,05af737d-89aa-49b6-97b2-28b8ac8bd2cf,TCGA-AC-A62Y
53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz,1.250964818,14.36222104,18.5021586,3.894477311,1.772937409,40.31201733,1.715895486,10.12652872,10.86163877,4.205957309,24.13600949,5.086970366,35.97568252,8e11c5ec-c15a-48d4-85ac-b7b08a9ed827,TCGA-AC-A6IV
471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz,0.696698152,12.37427958,25.92213908,2.888988644,7.041491957,223.5873041,1.87983301,4.885965593,17.57532091,3.344767109,62.86231729,21.64144862,10.95336863,8183f0fb-2303-4d7b-bccd-55e5031fc7df,TCGA-AC-A6IW
a154c740-f4b4-4b62-a4a8-2273f8f834b1.FPKM.txt.gz,0.746124608,15.32870681,13.55574043,3.319215205,2.916757919,7.210189104,1.079244725,9.160851654,5.983451634,3.88213248,10.80274081,4.061769817,28.93613269,7486a2b3-b09f-4e9c-9864-8b51b58d9fb3,TCGA-AC-A6IX
e29ce54a-49a1-47a8-82fd-7687cec0d1bb.FPKM.txt.gz,0.894183802,15.21805997,23.69801422,2.412724991,3.484237929,28.46546709,3.162233325,6.888688994,13.2158528,5.822570468,37.27292538,56.28024603,58.4965476,8d9b50d1-139b-4447-ae9c-e54764d9e2a7,TCGA-AC-A6NO
ed925930-3cf2-4ba7-aa24-1bd7b8faadc4.FPKM.txt.gz,1.074413652,15.23265197,43.50650837,3.066620889,2.181457708,41.63278614,6.210306657,7.696501627,6.128013927,3.008245316,29.32923697,63.02814962,146.8271599,56230e4a-29ca-4f37-a0f9-730dbdfb6fa2,TCGA-AC-A7VB
76f75946-4d85-415e-8602-d1153fe3e2c3.FPKM.txt.gz,0.506972662,11.12392082,25.64442956,1.916374602,2.960840401,74.07661973,1.751866188,4.424854031,9.420412518,2.274796098,30.80864851,0.602188609,5.49341494,2b36853f-34d3-47c5-ba6a-e5a93233d2b1,TCGA-AC-A7VC
3f500570-271f-4da1-90d5-d60f353521e1.FPKM.txt.gz,0.407070623,20.30556099,22.09394127,3.035727553,1.153478242,63.05118104,1.421744683,10.7120302,9.542034138,2.799720016,13.15515789,66.9854003,57.30465149,b9c6c069-2a2b-4cc7-a398-dc45c132d979,TCGA-AC-A8OP
bb61735e-8207-42e2-95bb-3d2c8001595c.FPKM.txt.gz,1.769965237,12.12530921,21.96713721,3.707081483,6.69693641,39.43858317,3.720493992,5.534133851,6.622784702,3.34591422,9.47119207,88.36626528,27.43692396,dfaabd03-2d40-4422-b210-caf112ff4229,TCGA-AC-A8OQ
1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM.txt.gz,0.314392854,12.93760776,31.41485969,2.598536075,1.900896775,110.2619715,1.309189732,9.590603588,10.7888277,3.377672745,32.58904984,108.6576007,22.3200732,8cd1ba0b-ead9-4661-a796-6c9dbf1c42cd,TCGA-AC-A8OR
be5ceb98-a493-4cad-8bab-281342dea3d0.FPKM.txt.gz,0.676423425,14.32516585,17.16470048,2.894233242,1.799083576,13.96994693,0.837620988,8.040660521,10.2456779,2.681555061,11.59548521,10.06062634,23.5446107,d5e655fe-3fbc-47b0-ba23-1d1dd01d591c,TCGA-AC-A8OS
7d31ccae-fd6c-41b6-bdfb-2a42fd68b4c9.FPKM.txt.gz,0.483913872,9.024613833,8.978095696,3.862876474,1.768220991,44.70127371,1.086243091,10.46624177,3.024262442,2.687387076,13.85762501,46.93584827,38.02780411,88cd6ccc-70f7-436e-a99c-039b9d31e335,TCGA-AN-A03X
a720c6bf-6365-4e4b-8761-f5e1097fa711.FPKM.txt.gz,0.744725832,16.8184631,11.99162967,2.347628138,4.957548735,97.73887452,2.734577252,4.897074827,7.489962316,5.428283869,35.24426334,3.129335835,21.41835073,a991644b-3ee6-4cda-acf0-e37de48a49fc,TCGA-AN-A03Y
c98b8334-836a-4c3c-b149-b08a7256aa68.FPKM.txt.gz,0.658813567,11.75855856,19.88111173,2.059120469,2.26109741,42.03522177,1.245343039,8.224421839,5.436143133,2.32183221,16.36532645,58.22437147,33.05804069,dcd5860c-7e3a-44f3-a732-fe92fe3fe300,TCGA-AN-A046
ce137517-0320-46dd-b4e0-82c02773ba97.FPKM.txt.gz,1.344463339,20.29672071,20.0836913,7.168895562,1.56674168,31.04533446,2.915360464,13.42970263,7.298813009,4.434616251,26.40498706,54.61424082,74.7363163,2e1e3bf0-1708-4b65-936c-48b89eb8966a,TCGA-AN-A049
fb425afa-26e0-4867-aa6a-cfe1d9fc668a.FPKM.txt.gz,0.435790554,10.66321858,13.16916796,3.53956193,1.373477263,45.95966109,1.071833871,11.54098987,3.591472168,3.768626096,25.8723311,167.7070901,16.82605546,e5aae05a-478e-4a55-a27c-12b2b4be302a,TCGA-AN-A04A
b39d696e-8048-41d1-a849-4cccdaf54d06.FPKM.txt.gz,0.902781747,11.33626884,19.17973443,2.2627982,6.501392274,31.76890919,6.92414521,8.974493811,3.917659679,5.439086149,30.94669807,124.4411416,692.5541524,66072c06-f251-4f0b-b6ae-12b407c52cc6,TCGA-AN-A04C
658ec1a1-9948-4be6-a4e2-44ea4655d29c.FPKM.txt.gz,0.01872535,12.89323441,26.02367165,3.26509194,5.075187028,9.667083608,3.7920275,0.676973335,8.442279523,6.421833879,27.08872121,46.88505599,21.33295763,49717f75-0f2d-4e1c-9a12-f1cd7877b80a,TCGA-AN-A04D
d6db49d6-d27c-412a-872e-2a53f9d2167c.FPKM.txt.gz,1.092520377,14.23081185,22.7803306,4.179903824,7.474280369,36.60490178,4.897693437,7.720152856,5.023327908,6.654140808,6.570180716,100.9747282,29.02091841,9646160a-f1f9-437b-8c7d-efb0b57bfb97,TCGA-AN-A0AJ
da8cb4c3-4599-41d8-9f1e-6854d9996435.FPKM.txt.gz,2.002850495,17.7869628,25.34147953,3.794283761,7.865091231,28.25236808,5.676644107,7.467942548,6.709346589,4.545420626,50.78902281,177.8966001,58.27657843,9e894662-b718-40f8-8899-b5e036cfbd76,TCGA-AN-A0AK
67943973-e57a-4285-bd6e-995053d23fe0.FPKM.txt.gz,1.227396396,11.22103874,12.30055387,4.076173505,5.259581067,19.83563558,1.781770875,9.015365814,4.940135748,1.899398259,28.96542666,104.123842,12.75635022,3e9f93c0-aa79-4b4c-bd6c-b3325912362a,TCGA-AN-A0AL
b8e564b0-affd-4137-a10c-be4fe254a905.FPKM.txt.gz,0.931781106,13.21418806,17.42771469,2.368173245,3.322060095,14.75793936,1.333241233,4.736710531,5.49630754,4.154255601,24.55844191,94.44160845,12.23229666,00a2d166-78c9-4687-a195-3d6315c27574,TCGA-AN-A0AM
e1b5d397-c4e0-4f6a-8ee2-7224a7195223.FPKM.txt.gz,2.453306626,18.55743126,12.0894987,2.451478446,9.803167558,73.81779902,1.197706384,2.494662159,4.763533308,4.365846667,4.403079256,35.24538555,10.85689484,ebc460c2-df88-4dc0-a2c0-aca8072b75ad,TCGA-AN-A0AR
aae31d67-6d6a-4150-be3f-67d98b16abbc.FPKM.txt.gz,0.578846698,14.96076646,17.34932722,3.563277549,2.253690804,27.551557,0.745352589,9.181005469,5.213932221,2.606152279,19.99704709,66.38733727,18.83536067,7c2a8440-0206-4039-8474-8d62f6c7de0c,TCGA-AN-A0AS
c45fe186-f0ba-4017-a8f6-a511c1b000eb.FPKM.txt.gz,4.939247022,18.77527873,27.10015238,4.949375201,7.368573413,100.5856751,0.308552003,1.302332732,5.925792371,3.379977899,6.122990923,60.75417121,9.284011175,05506f4c-e701-4a9d-ae06-97f066aade43,TCGA-AN-A0AT
53a59278-dd3f-4678-bbee-a7c9aacff1a5.FPKM.txt.gz,0.653176263,9.352073646,25.275492,3.513737448,1.589116281,54.46607672,0.854945389,10.77597022,4.528232846,2.694528128,7.867234365,150.2761375,18.63915574,c6086936-7544-4da0-8c0c-114166848483,TCGA-AN-A0FD
1968f4d3-ab4e-47f5-ae81-41b42fbd7da7.FPKM.txt.gz,0.995981686,12.15867957,21.23705709,5.252538983,2.169077184,16.50750638,2.468418007,10.4079724,6.596156764,3.860664911,23.83544752,125.1170777,25.81815093,d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0,TCGA-AN-A0FF
5525258b-a896-4735-bcfb-63db002189e3.FPKM.txt.gz,0.993798452,13.10985595,13.56560102,4.042730969,9.087061295,108.3386258,3.303841098,21.01716248,9.411145523,3.458556696,4.089828234,127.2769767,14.28258924,546248b0-22a0-4b70-a437-76fb0a238a0d,TCGA-AN-A0FJ
6cec6969-b8e2-4d99-a833-7c6b1ca08179.FPKM.txt.gz,0.736168186,8.511245936,21.47701189,2.4154251,3.012092401,24.01750175,2.222414261,8.152916108,6.563465681,3.903026508,45.36256098,189.0291223,25.61814672,2f4cbedf-ed7e-45a2-bf34-f1d1e696bdde,TCGA-AN-A0FK
68872445-c6f8-4e6a-b0b3-dcaa53e70e56.FPKM.txt.gz,0.374369838,11.03067679,19.30357933,2.477415288,3.506610755,22.27595078,0.172561872,4.818977448,3.158126443,1.951806726,2.431149503,82.6481753,15.0660132,baf1207d-7d1a-4cad-ba58-62c26be2415e,TCGA-AN-A0FL
9c407021-6996-4654-9103-c4ae5d65ca9d.FPKM.txt.gz,0.516830225,10.84690148,13.78418629,3.472099452,1.91339689,16.50434196,1.131514307,13.23671454,4.223896122,2.839104904,21.93357838,1.941701141,17.50246364,c2a742fe-3e8b-4210-85a6-7191a1123609,TCGA-AN-A0FN
638fedeb-ba58-471c-8a1d-57d4e798c840.FPKM.txt.gz,0.353138989,13.66883487,10.52931244,4.732900098,2.208686507,19.90689737,1.895931479,12.77064795,5.322608231,4.02889311,16.54755579,37.67515095,43.91909684,10c9be1e-2cc0-45e4-8d2c-c013ea63ef05,TCGA-AN-A0FS
4fe7951d-87fd-49b7-91d6-1d455415daa1.FPKM.txt.gz,0.688713207,8.611229401,25.75676166,1.401128512,4.287412405,11.88867905,0.77738724,6.216683425,4.754193204,2.523385169,28.94017792,129.8463696,775.6352301,baf5e81f-2322-41ec-9053-b9559a7993bc,TCGA-AN-A0FT
0f8ed930-950b-4bae-a02d-e598b74bd82b.FPKM.txt.gz,1.063056833,11.3406777,23.72175829,2.901249135,2.60518259,5.927440814,1.864904835,7.374236017,3.344085724,4.105455508,28.33746205,251.8356795,863.3074794,2e8e70f2-c781-44c2-8f12-1f8c2f536aa3,TCGA-AN-A0FV
6328270d-55e5-4e9a-be5e-c0e2a888f128.FPKM.txt.gz,0.651846152,10.74183594,23.03787022,4.191628085,2.68710725,25.45335393,1.00085915,8.567454712,7.71288221,4.592649173,22.05639893,172.8526548,14.0895733,e112b452-8850-4353-bfed-0dbdc243290b,TCGA-AN-A0FW
4090ee76-ffc3-4b6b-9be5-53855d453e88.FPKM.txt.gz,0.754419901,19.07973563,30.53064269,5.621104385,3.347808192,63.1442563,0.944242702,5.702656079,7.291391509,2.466530323,38.11607939,47.43990127,24.02398254,13b860c3-8048-4dc9-9eb0-7480bc660837,TCGA-AN-A0FX
a5de7a1d-cbce-4e2f-99bd-9b72e9f9405a.FPKM.txt.gz,0.726737062,14.78451166,53.63572028,4.129079714,3.322601289,68.53692076,2.266178732,7.27229355,5.712436901,6.640832684,51.7624491,168.3891438,20.55965752,de75d0b9-0f47-4732-8df5-05c350cfcd32,TCGA-AN-A0FY
1fbc7c43-62b9-4f70-8f26-fbe1900e386b.FPKM.txt.gz,1.040321633,23.30190166,14.43857848,4.828527686,1.116661361,18.22068527,2.434041788,6.588544839,6.567418219,5.502036829,15.80152882,292.4381692,63.58551501,8240c4ae-f878-4882-aa07-7857c7ac52cf,TCGA-AN-A0FZ
4253d955-2f01-4657-909e-756c899dd81d.FPKM.txt.gz,2.337916854,11.63271785,14.5484046,3.284987391,7.767966781,29.42403314,4.929801297,10.25982288,5.002430336,3.344738893,5.737653935,88.3044053,30.52186407,96312510-c126-485d-8109-ed81844a1dc3,TCGA-AN-A0G0
c1c1111e-858a-438e-8bb6-90df4defcede.FPKM.txt.gz,1.178051621,10.0679646,31.13353328,4.771185227,2.534457502,31.10636663,2.618413272,13.82162275,9.2959348,5.123177772,10.9714977,157.6839452,58.71571718,1174f6e4-ffbe-4e59-a000-8d861c968369,TCGA-AO-A03L
be43daa7-9c1e-4721-9f25-3131e81fd25d.FPKM.txt.gz,1.118376076,9.57412624,22.4717804,3.817846453,3.85327546,27.74884667,1.681249661,9.348977501,5.455200401,4.836159256,7.785496075,302.4993812,68.79198252,095c7985-3842-494f-b591-706ad1cd2133,TCGA-AO-A03M
5c50c128-f5df-4000-9e2b-3c261c02535f.FPKM.txt.gz,0.517415875,8.09019666,13.4689346,1.557921067,3.55777497,1.835978484,1.421690316,4.730957217,3.558589751,5.335216218,28.75129624,63.34582443,14.18930887,9435447e-d65f-408b-863b-6576b1d652dd,TCGA-AO-A03N
6a979027-8bef-430c-bf09-67b3e8882482.FPKM.txt.gz,0.707161296,14.06589305,8.121924849,7.742017424,8.208581754,40.32939811,4.264557406,7.468159025,6.592878311,10.19740257,27.3037604,92.92645944,31.128237,1111fb30-46ce-4722-98da-ec9ba2323d90,TCGA-AO-A03O
54feb6b1-f384-40f5-a680-d0b1764d4d2d.FPKM.txt.gz,1.029693342,11.25901964,21.31326884,2.739444493,2.677724276,54.5050402,3.772224021,7.483032274,4.892928858,3.971078693,35.68586948,93.83985861,35.04426497,2d4c778c-7f77-4f0a-8261-2086accf15fd,TCGA-AO-A03P
3ec6fe34-7876-4369-aa8c-c0fd901c8aa2.FPKM.txt.gz,0.469209021,10.84851504,31.73503789,1.517293504,4.755941613,74.17699308,1.728845948,10.0568226,6.439604849,2.234086534,16.46438485,61.49575785,7.08419818,2e82e576-3095-4aee-9853-65f676647c34,TCGA-AO-A03R
c56d7aa2-51fa-485b-94e6-39077c6b72c6.FPKM.txt.gz,0.229524027,5.770337321,22.64078134,1.740519943,2.690988299,20.32046515,1.20704572,5.427404883,4.100071492,1.816880314,10.4525806,106.1865402,17.72047108,dd6b64a8-d546-4fd1-bbbd-ac9703791cae,TCGA-AO-A03T
36866b9a-180c-4d05-8030-6d0ace6f6adf.FPKM.txt.gz,0.499580755,9.791306923,8.145130397,4.587983761,1.156938839,23.16609516,1.026034262,12.14715268,5.057712825,2.591019814,15.07502371,74.43583596,17.06362158,0685edd2-ce1c-4e0e-8dda-393139af4223,TCGA-AO-A03U
e512f861-c59f-4272-b528-7424a882c795.FPKM.txt.gz,0.576901548,16.1534637,21.35590824,3.613232742,2.087260852,38.28924428,0.920824221,7.65778614,9.755105159,5.891559963,23.10588245,211.0887939,28.60121521,a6cb373a-1604-4e25-bd81-da6c3e4f06ee,TCGA-AO-A03V
7b9248cd-ed82-4b7b-8bda-81b6e8e8000c.FPKM.txt.gz,1.633621871,11.10100421,18.81481253,1.726071604,9.718542765,33.61162708,0.127934815,1.12875262,4.117220343,4.327215765,41.39543971,100.5031315,42.16128789,d2f2560c-ec80-4fea-9474-c47a2e85ea95,TCGA-AO-A0J2
5c9922f4-9f47-4580-8c94-ba1f89c96d8b.FPKM.txt.gz,0.480955587,10.80479317,48.27011401,3.409537109,2.47331561,20.83974344,1.752748113,7.765908241,5.579095672,3.727850847,20.01958167,93.79335438,17.40805616,39cde586-df95-435f-b9a6-73b0c0ee5e92,TCGA-AO-A0J3
2bdbf400-8324-414c-8296-601d4a8c3eb0.FPKM.txt.gz,2.524466713,19.51384079,7.78665689,5.457331397,3.438321947,54.89911735,0.446835628,8.011484954,4.661504109,4.270690187,39.32033382,92.04474433,19.029173,a9b7d7fe-be31-4f71-afee-c1bfdf511888,TCGA-AO-A0J4
b06fbfec-fe8f-400a-b5be-664ac3958de4.FPKM.txt.gz,0.716874071,14.0800231,11.3152605,5.375584312,1.464630054,5.477337171,0.87327829,10.90581305,4.702014222,2.944549882,21.24449532,149.1391547,31.66002206,c1442467-d618-435f-8792-b1a18f696f1a,TCGA-AO-A0J5
9b6df35c-cc33-4935-b321-537e0fd29f37.FPKM.txt.gz,1.033743378,28.31123224,18.72370068,4.768675174,4.228524866,84.73861787,4.3848082,2.727039574,4.970173828,5.930450685,4.240285846,91.72000211,20.39316245,e9f4f373-37a5-48ad-a1a0-b0d47820111a,TCGA-AO-A0J6
ddf98c57-1c48-4277-8a49-c74f52141723.FPKM.txt.gz,1.196642122,14.68431207,9.178405199,3.874667161,4.751917767,90.31800936,5.1065356,4.838959516,7.529725875,5.530742513,35.40047641,92.12628041,38.73185071,9536bec0-dae0-4d63-a1b3-956741835243,TCGA-AO-A0J7
456bf061-467d-4bd8-bf71-b0a54ef06dea.FPKM.txt.gz,0.613307013,15.08973779,11.02349072,1.986897512,1.998417835,8.278657119,1.612896421,10.12073852,8.087050807,6.616106463,31.43318859,3.138978826,50.80413228,02bf5203-f9cd-4c5a-97b4-e5584dc22325,TCGA-AO-A0J8
f1d5de66-76f3-4911-a877-3571069649a8.FPKM.txt.gz,0.429471623,8.70549896,12.34476445,2.213575569,2.703748425,11.45608933,1.16906944,11.54388542,3.607368033,2.983555161,30.1682343,3.782184465,10.58375808,a4903de8-6cf5-4541-8ec7-065beace8b44,TCGA-AO-A0J9
4bf2bea7-00ef-485c-b9e5-035f0ea62b1d.FPKM.txt.gz,1.383029756,14.5156066,16.12439098,4.802637628,1.741451133,10.28680581,1.599495761,9.812499242,8.161779713,3.882405171,22.70147026,104.415741,25.58107519,86b7b206-8e69-432d-acc9-bccce710955e,TCGA-AO-A0JA
bd3834fb-9a9b-4a7b-880f-b4073f51bd31.FPKM.txt.gz,0.2775794,9.117034737,36.73223546,1.012179313,1.636984281,19.3975739,0.14654938,4.540660564,5.796464012,1.12177921,6.890639119,22.00720876,10.54005405,3ea9412b-429e-4dcf-90cd-c53be06885a1,TCGA-AO-A0JB
8d38b4b8-6074-469a-9af0-8200f4ee8bb5.FPKM.txt.gz,1.346037595,15.63207824,10.51278031,5.37493054,3.935084146,25.61105447,2.02506837,11.72663589,8.880456629,3.932527839,23.68856306,15.0099225,5.204420992,03565036-b6d3-432f-8d9a-7099818e0788,TCGA-AO-A0JC
7d43beb3-7d7b-4d27-b63c-ac3c29ad64e7.FPKM.txt.gz,3.091785419,18.81748915,17.40574392,4.358605836,3.435958161,38.32269861,2.543355179,2.752154576,6.476336204,7.169567536,23.58469342,68.00866026,22.75625852,0a229f95-0ea1-4d63-953e-74f5ec2f3028,TCGA-AO-A0JD
d8a60f70-c2fa-4a98-8481-177dcd94b4dd.FPKM.txt.gz,0.759147467,12.29279989,6.678562128,2.888618771,2.699280598,21.41329353,3.076607742,9.615425061,4.509471116,11.01322611,23.50757474,148.3417257,213.3196432,36fe6152-f61e-4948-9ccc-23ac01a9d77d,TCGA-AO-A0JE
61f88053-5c64-4141-b6ed-f2a472095b3e.FPKM.txt.gz,0.616523451,11.70112394,10.45874369,5.054084884,1.766335434,12.3743194,1.398192737,17.27284553,5.251045035,3.067362762,17.006254,82.84567934,35.78624915,f357fe19-5359-4662-8ce9-aa996132283b,TCGA-AO-A0JF
609420eb-0650-4187-8b48-cb1ea5fa0d8d.FPKM.txt.gz,0.45324249,10.013281,14.05763023,7.160725852,1.117363764,16.93446368,0.663995202,13.87465445,5.965082077,3.787332824,19.67653793,138.7626446,32.02307144,58959e88-54e2-4558-9664-2effda7403dc,TCGA-AO-A0JG
592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz,0.741989276,15.10072415,12.20410827,5.315079177,2.70661136,58.33126055,3.294175645,8.345183138,6.150038028,3.617022355,20.36369935,84.77683885,52.56034535,e17c565c-9857-4df3-a352-903b53093c85,TCGA-AO-A0JI
24d7f10a-ac34-4f7e-8424-d2fc0d32ac58.FPKM.txt.gz,0.630950607,12.31188189,8.921721865,5.300818903,2.802198343,15.95609633,2.928547,25.39791482,6.278587358,3.147877587,18.06789011,9.051133378,21.44172221,bef7b135-a727-45e8-850a-cc4cd56c49aa,TCGA-AO-A0JJ
c5375772-6f28-4bf2-bd70-63a8872b7b7c.FPKM.txt.gz,0.265380519,5.169197756,22.60660293,1.327421865,3.740282355,23.41984595,0.423588411,3.979803237,8.904451244,2.906985204,5.781567664,55.30553916,63.59807032,d5d8e76e-2f2a-49bc-ba0a-d51283611b16,TCGA-AO-A0JL
4d5b0ba8-64d8-404b-9a83-fc4111686afe.FPKM.txt.gz,1.004453726,14.2685943,18.28879237,4.356498046,2.835115854,18.42180562,1.816386272,11.34235355,5.125350926,4.267544115,23.66779608,152.3013952,260.377265,44bec761-b603-49c0-8634-f6bfe0319bb1,TCGA-AO-A0JM
31024f61-9191-4a91-a8fd-a8f4b63e6da6.FPKM.txt.gz,1.792470133,12.14337784,11.49309414,9.778038526,4.448449824,43.90805754,7.753013342,1.280370337,4.614714646,11.26670359,3.702489774,65.79622709,38.06155813,b094e8b2-8ece-4b36-8025-18073a8b873c,TCGA-AO-A124
2c87e676-6601-4d73-ad4b-9a0fd68ae0e4.FPKM.txt.gz,0.518077569,13.1942262,9.229638558,1.877604219,3.657267441,4.783691281,1.46521878,11.13455351,6.084048003,4.534396486,24.61141177,46.46123752,33.39120654,8577ffcb-242e-40e2-98d4-2831d952be34,TCGA-AO-A125
82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz,0.173949619,11.32965947,19.51303992,1.194038984,3.879659763,10.49990704,0.913775291,7.924226449,7.072659066,2.224262051,16.0239051,63.91793481,28.08650264,cc0902fd-a2fc-4327-929e-d4219e32e1d7,TCGA-AO-A126
f8c7886e-59ed-4b72-bf54-72d35bfc5e4f.FPKM.txt.gz,1.873121231,20.45341673,9.913947988,4.5590687,4.616618616,18.5596667,3.943234061,5.08371221,8.193154327,4.990660288,11.91345522,62.11518088,27.47148101,016caf42-4e19-4444-ab5d-6cf1e76c4afa,TCGA-AO-A128
